Content ID,Reaction Type,Datetime,Content Type,Category
27ec2b21-a749-4181-b182-150a174fc277,intrigued,16/02/2021 13:38,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,interested,01/04/2021 17:02,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,worried,28/12/2020 11:30,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,heart,09/11/2020 21:27,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,super love,11/11/2020 22:41,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,interested,06/11/2020 04:05,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,disgust,29/09/2020 07:59,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,adore,29/12/2020 04:08,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,cherish,27/10/2020 22:36,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,heart,26/04/2021 14:09,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,like,22/06/2020 23:19,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,like,21/05/2021 13:00,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,super love,02/12/2020 01:14,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,disgust,01/03/2021 08:15,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,want,09/11/2020 23:54,GIF,animals
27ec2b21-a749-4181-b182-150a174fc277,want,01/05/2021 23:23,GIF,animals
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,12/05/2021 13:10,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,10/06/2021 20:23,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,indifferent,12/03/2021 23:07,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,02/05/2021 12:59,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,28/05/2021 19:35,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,heart,11/01/2021 15:23,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,09/08/2020 23:41,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,27/04/2021 03:20,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,05/08/2020 01:41,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,interested,03/08/2020 18:59,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,24/02/2021 15:26,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,love,29/05/2021 18:08,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,03/03/2021 15:23,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,09/07/2020 03:42,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,cherish,22/09/2020 23:12,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,interested,23/02/2021 12:01,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,adore,10/03/2021 23:13,photo,travel
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,29/09/2020 21:36,photo,travel
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,08/12/2020 12:37,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,02/09/2020 05:27,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,30/10/2020 17:36,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,10/06/2021 03:39,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,15/10/2020 23:07,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,dislike,27/02/2021 08:35,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,worried,11/07/2020 00:32,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,worried,14/07/2020 11:04,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,06/02/2021 08:07,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,disgust,21/10/2020 22:08,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,06/04/2021 00:55,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,31/05/2021 05:37,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,peeking,02/11/2020 17:56,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,09/08/2020 03:29,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,01/01/2021 22:36,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,03/03/2021 19:00,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,30/06/2020 16:38,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,18/08/2020 19:31,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,06/04/2021 10:11,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,15/04/2021 15:41,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,17/07/2020 09:50,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,adore,28/05/2021 22:06,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,24/10/2020 11:28,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,peeking,16/04/2021 17:52,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,02/05/2021 17:04,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,27/12/2020 04:16,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,03/10/2020 07:31,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,24/04/2021 20:51,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,22/08/2020 22:16,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,26/11/2020 08:37,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,interested,02/06/2021 17:17,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,16/01/2021 22:06,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,11/10/2020 23:28,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,26/02/2021 14:18,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,26/10/2020 11:34,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,14/02/2021 13:23,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,adore,14/02/2021 03:26,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,18/12/2020 17:37,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,26/07/2020 01:32,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,scared,18/04/2021 20:31,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,scared,06/06/2021 05:00,video,food
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,20/03/2021 18:23,video,food
1f466010-5c87-4b81-be83-5856481231fb,heart,18/02/2021 13:53,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,peeking,13/05/2021 11:05,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,want,29/11/2020 05:30,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,intrigued,08/04/2021 12:31,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,love,13/06/2021 23:15,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,disgust,17/04/2021 08:49,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,heart,07/01/2021 23:07,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,worried,15/10/2020 13:18,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,hate,13/10/2020 06:28,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,peeking,18/06/2020 19:42,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,want,31/08/2020 03:27,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,heart,14/09/2020 02:52,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,peeking,04/04/2021 08:47,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,dislike,10/12/2020 00:35,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,hate,02/03/2021 12:08,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,disgust,18/11/2020 07:45,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,want,15/02/2021 16:37,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,cherish,13/01/2021 15:43,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,hate,02/11/2020 15:15,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,worried,01/02/2021 09:18,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,scared,07/03/2021 23:34,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,want,28/06/2020 12:21,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,super love,04/05/2021 19:57,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,worried,17/09/2020 21:37,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,disgust,19/12/2020 08:27,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,indifferent,20/11/2020 04:10,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,heart,05/01/2021 13:20,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,adore,15/01/2021 19:01,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,cherish,08/02/2021 03:12,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,indifferent,16/04/2021 21:29,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,love,28/10/2020 20:52,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,heart,29/11/2020 08:02,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,hate,12/07/2020 10:00,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,indifferent,28/04/2021 06:55,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,super love,26/10/2020 06:32,GIF,soccer
1f466010-5c87-4b81-be83-5856481231fb,hate,27/10/2020 07:57,GIF,soccer
496645a7-64f7-4c56-94f5-a71671cb262e,heart,02/02/2021 16:47,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,worried,26/04/2021 17:26,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,21/05/2021 00:58,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,heart,26/07/2020 23:35,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,like,03/01/2021 21:09,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,like,30/10/2020 04:37,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,want,06/10/2020 00:04,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,heart,28/02/2021 07:45,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,super love,07/11/2020 23:22,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,super love,20/07/2020 07:10,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,hate,04/01/2021 05:19,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,scared,08/09/2020 15:57,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,worried,23/09/2020 09:46,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,scared,08/11/2020 20:05,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,dislike,10/07/2020 16:23,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,hate,17/07/2020 19:15,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,27/07/2020 06:48,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,12/11/2020 17:23,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,cherish,19/08/2020 07:46,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,love,13/10/2020 02:22,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,15/05/2021 09:37,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,worried,03/09/2020 05:33,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,hate,09/08/2020 15:55,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,24/11/2020 09:16,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,like,21/11/2020 01:10,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,18/01/2021 04:29,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,adore,09/02/2021 12:20,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,want,29/07/2020 18:01,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,super love,10/02/2021 21:57,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,hate,08/04/2021 20:07,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,cherish,27/11/2020 16:34,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,19/08/2020 04:33,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,interested,27/12/2020 19:00,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,dislike,21/06/2020 06:07,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,21/03/2021 20:23,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,28/07/2020 10:44,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,want,03/02/2021 10:46,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,like,14/11/2020 06:06,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,love,27/10/2020 05:26,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,disgust,16/01/2021 13:22,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,adore,19/09/2020 06:16,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,16/02/2021 23:46,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,adore,24/05/2021 17:19,GIF,dogs
496645a7-64f7-4c56-94f5-a71671cb262e,hate,16/03/2021 04:22,GIF,dogs
d6d4ec49-4210-44de-9f90-c93dfbeed084,peeking,04/08/2020 18:17,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,12/01/2021 14:44,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,scared,31/01/2021 15:01,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,dislike,22/06/2020 12:40,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,19/01/2021 10:10,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,15/08/2020 11:06,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,06/10/2020 06:24,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,interested,06/12/2020 17:39,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,05/09/2020 17:07,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,09/03/2021 13:30,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,worried,10/09/2020 17:37,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,like,05/12/2020 19:19,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,want,01/05/2021 05:37,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,09/03/2021 19:48,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,07/02/2021 16:04,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,super love,21/03/2021 03:56,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,11/07/2020 11:53,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,indifferent,28/12/2020 03:22,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,adore,13/05/2021 17:02,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,dislike,15/02/2021 01:23,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,peeking,20/03/2021 21:01,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,indifferent,21/01/2021 14:52,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,scared,11/01/2021 22:17,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,heart,09/09/2020 02:10,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,scared,11/04/2021 23:52,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,heart,26/02/2021 01:35,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,27/12/2020 20:44,video,tennis
d6d4ec49-4210-44de-9f90-c93dfbeed084,love,18/05/2021 01:21,video,tennis
229d5bad-c1e4-439c-8978-0efdcdfea4d1,peeking,06/08/2020 14:06,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,super love,04/03/2021 06:29,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,adore,13/02/2021 12:31,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,disgust,20/03/2021 22:00,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,cherish,14/04/2021 16:58,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,indifferent,29/05/2021 06:33,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,cherish,14/03/2021 04:02,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,interested,09/06/2021 15:58,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,28/06/2020 21:40,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,interested,30/01/2021 01:15,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,want,23/06/2020 04:37,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,disgust,27/09/2020 14:09,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,22/12/2020 19:26,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,hate,27/01/2021 00:44,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,cherish,14/12/2020 14:21,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,super love,08/07/2020 23:06,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,worried,22/02/2021 16:03,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,peeking,07/09/2020 17:37,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,worried,09/10/2020 08:07,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,30/10/2020 06:32,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,love,24/03/2021 07:14,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,cherish,20/01/2021 10:48,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,disgust,20/06/2020 23:54,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,super love,18/06/2020 13:46,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,scared,08/01/2021 14:24,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,20/11/2020 07:16,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,11/08/2020 19:31,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,peeking,25/10/2020 16:12,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,indifferent,14/10/2020 11:00,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,17/06/2021 10:09,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,love,16/09/2020 05:36,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,super love,20/08/2020 18:33,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,interested,19/05/2021 23:31,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,disgust,15/12/2020 04:40,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,01/05/2021 03:27,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,interested,08/09/2020 01:21,audio,food
229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,08/07/2020 14:59,audio,food
80d4bec9-6441-41a2-be74-0eec3e5317ef,interested,08/07/2020 04:28,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,adore,29/07/2020 06:04,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,want,21/12/2020 12:20,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,21/05/2021 23:59,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,like,30/11/2020 10:02,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,hate,20/03/2021 22:44,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,20/04/2021 07:06,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,indifferent,22/06/2020 12:23,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,intrigued,11/10/2020 10:40,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,worried,16/06/2021 03:27,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,interested,17/08/2020 00:11,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,want,06/04/2021 23:26,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,12/07/2020 21:35,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,28/05/2021 14:19,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,disgust,11/09/2020 02:44,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,peeking,01/04/2021 00:20,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,19/09/2020 20:03,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,like,26/04/2021 15:32,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,indifferent,20/03/2021 20:40,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,scared,17/06/2021 00:54,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,indifferent,12/06/2021 07:24,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,cherish,18/04/2021 20:33,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,cherish,06/01/2021 23:15,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,adore,20/07/2020 08:46,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,adore,28/11/2020 11:17,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,want,13/09/2020 09:33,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,adore,23/04/2021 23:49,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,10/04/2021 00:06,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,31/03/2021 20:38,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,13/03/2021 19:53,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,interested,10/03/2021 06:31,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,like,01/04/2021 13:04,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,love,27/12/2020 12:48,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,27/11/2020 13:47,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,intrigued,20/03/2021 18:15,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,scared,23/02/2021 16:41,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,love,29/10/2020 13:24,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,worried,21/12/2020 21:41,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,super love,06/05/2021 20:27,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,worried,08/11/2020 08:36,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,disgust,16/03/2021 02:28,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,cherish,08/03/2021 17:36,video,tennis
80d4bec9-6441-41a2-be74-0eec3e5317ef,dislike,08/06/2021 22:42,video,tennis
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,disgust,21/09/2020 23:13,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,want,12/10/2020 17:57,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,indifferent,15/08/2020 21:40,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,love,04/01/2021 04:37,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,love,14/03/2021 01:34,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,hate,23/10/2020 09:16,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,dislike,06/06/2021 04:58,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,disgust,29/07/2020 19:07,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,intrigued,14/07/2020 18:03,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,interested,16/04/2021 06:56,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,like,02/01/2021 07:22,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,worried,17/09/2020 12:54,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,worried,15/03/2021 03:24,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,scared,11/07/2020 07:02,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,like,04/12/2020 17:23,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,indifferent,22/09/2020 04:31,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,interested,29/07/2020 05:07,GIF,science
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,dislike,29/09/2020 05:00,GIF,science
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,hate,09/02/2021 08:16,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,love,22/06/2020 07:30,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,love,20/10/2020 20:30,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,love,19/07/2020 04:51,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,scared,22/07/2020 22:04,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,want,06/03/2021 00:50,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,intrigued,15/02/2021 00:16,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,interested,20/01/2021 17:00,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,scared,21/07/2020 14:15,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,dislike,16/02/2021 21:22,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,worried,21/08/2020 20:14,audio,cooking
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,adore,04/03/2021 13:37,audio,cooking
